対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
富山,2026/03/11 00:00:00,富山県,女,40代,,6: 無回答,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１０回目以上,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（家族）, 口コミ（同僚・同級生）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ある,福井県,,"1,000円未満","10,000円以上 20,000円未満",使わない,,,使わない,海王丸パーク,回転寿司店（地元）,食べていない,"ブリ, 甘エビ","ブリ, 甘エビ",5,5,3,3,5,,,料理が美味しかった。刺身が特に！,特になし,鰤料理,新湊大橋,10,富山県在住,特になし,氷見市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,茨城県,男,20代,,1: 300万円未満,,4泊以上,富山県以外には宿泊しない,,4泊以上,,夕・朝２食付き,,夕・朝２食付き,,,,,レンタカー,0,1,0,0,0,0,0,レンタカー,0,0,0,0,5,,１回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TikTok, 富山県観光公式サイト「とやま観光ナビ」, 口コミ（友人・恋人）",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,ない,,,"10,000円以上 20,000円未満","40,000円以上 50,000円未満","5,000円以上 10,000円未満",,,"10,000円以上 20,000円未満","雨晴海岸, 海王丸パーク, 新湊きっときと市場, 富山県美術館, 富山市ガラス美術館",居酒屋・レストラン（地元）,駅（売店・自販機など）,"ブリ, 紅ズワイガニ, シロエビ","ブリ, 紅ズワイガニ, シロエビ",5,4,4,5,5,,,美味しい海鮮に美味しいお酒とてもいい！,タクシー、代行の捕まらなさ,ブリ,ガラス美術館,8,来年もまた行きたい,交通面が不便だった,射水市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,東京都,男,20代,,1: 300万円未満,,4泊以上,福井県,,1泊,,食事なし（素泊まり）,,,,,,,夜行バス,0,0,0,0,0,0,0,"在来線・私鉄・路面電車, 路線バス",0,1,0,0,4,,１回目,,,"地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光, 文化施設の見学・体験（美術館・博物館など）, テーマパーク（遊園地、動物園、水族館など）, 買い物（工芸品・特産品など）, まちあるき、都市散策各種体験（手作り、果物狩りなど）, 自己成長のために、新しいこと・初めてのことを体験する",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"X（旧Twitter）, Instagram, 富山県内市町村の観光公式サイト, 富山県観光公式のパンフレット",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ある,青森県,,"1,000円以上 3,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,"1,000円以上 3,000円未満","岩瀬エリア, 富山県美術館, 富山市ガラス美術館, 富山城, 富岩運河環水公園, ほたるいかミュージアム",食べていない,駅（売店・自販機など）,ホタルイカ,ホタルイカ,4,3,4,4,4,,,,,,,7,機会があれば行きたい,,滑川市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,千葉県,女,20代,,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,食事なし（素泊まり）,,,,,,,"在来線, 飛行機",0,0,0,1,1,0,0,"在来線・私鉄・路面電車, 徒歩",0,0,1,0,3,,１回目,,,"地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, TikTok, 富山県観光公式サイト「とやま観光ナビ」, 雑誌の特集記事, 旅行ガイドブック",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,ある,愛媛県,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","3,000円以上 5,000円未満",,,使わない,"雨晴海岸, 海王丸パーク, 新湊大橋, 富山市ガラス美術館, 富岩運河環水公園",専門店,駅（売店・自販機など）,"ブリ, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ, バイガイ","ブリ, 紅ズワイガニ, シロエビ",5,4,4,4,4,,,,,,,9,来年もまた行きたい,速く全公共交通機関のクレカタッチを導入して欲しい,高岡市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,神奈川県,女,50代,,1: 300万円未満,,2泊,富山県以外には宿泊しない,,2泊,,食事なし（素泊まり）,,食事なし（素泊まり）,,,,,飛行機,0,0,0,0,1,0,0,"在来線・私鉄・路面電車, 路線バス",0,1,0,0,2,,７回目,,,"地元の美味しいものを食べる, 買い物（工芸品・特産品など）",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 富山県観光公式サイト「とやま観光ナビ」, 特になし",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"40,000円以上 50,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満",,,使わない,富岩運河環水公園,専門店,食べていない,"ブリ, 甘エビ, ウマヅラハギ",どれにも感動していない,4,3,1,3,2,,,昆布締め用の白い昆布シートを購入しようと昆布専門店を訪れたが、年末年始しかないらしく、他の昆布専門店に向かったがそこでも見つけられなかった。ようやく大和の地下で太巻き用のものを見つけることができたが今回はそれがいちばんの目的であった為、非常に残念であった。,JALシティ富山は、部屋に入るときにカードキーを差し込むのではなくタッチ式だったが、フロントでの案内も無く入室するのに少し手間取った。 製氷機は一階だけでなく全部とは言わないが上の階に置いて欲しいと感じた。,バル　コメドールウニコというスペイン料理店の甘エビのパエリア,天気が快晴ではなかったので立山連峰があまり見えずに特にない,7,来年もまた行きたい,●レンタカーでは無いので、バスの便が増えるといいと毎回思う。（関東でも減便しているので難しいと思うが福岡県福岡市はバスが多くとても便利） ●バスと市電の1日乗車券を初めて購入したがかなりお得なのでもっとPRした方が良いと思います。 ●ちなみにバスを降りる時に「ありがとうございました」と言うと運転手さんからは『お気をつけて』などと返ってきた。都会ではありえない優しさが感じられる。,富山市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,大阪府,女,50代,,4: 1000〜2000万円,,2泊,富山県以外には宿泊しない,,1泊,,朝食のみ,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,在来線・私鉄・路面電車,0,0,0,0,3,,３回目,,,叔父の納骨式,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 富山県観光公式のパンフレット, 旅行ガイドブック",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,ない,,,"1,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,"5,000円以上 10,000円未満","富山県美術館, 富山市ガラス美術館",回転寿司店（地元）,持ち帰り（道の駅・スーパーなど）,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, ホタルイカ, バイガイ, 牡蠣","ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, ホタルイカ, バイガイ, 牡蠣",5,4,5,4,4,,,人が優しい,ないです,イカの黒作り(居酒屋さんて安くて美味しかったです),ガラス美術館(素敵なグラスを買いました！),9,機会があれば行きたい,cicの「ととやま」は今回初めて行きました。便利な場所で品揃えもいいし、もっと宣伝したほうがいいと思います。あと袋は１枚目だけ無料にしたほうがいいかな、と個人の感想です。,富山市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,岐阜県,男,50代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,自家用車です,,５回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, アウトドア（海水浴、釣り、登山など）",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"じゃらん, じゃらん",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ない,,,"50,000円以上 100,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,使わない,"黒部峡谷鉄道, 黒部ダム, 称名滝",回転寿司店（地元）,食べていない,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ, バイガイ","ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, バイガイ",5,5,4,3,5,,,宿が良かった,無し,寿司,松倉城登山,10,来年もまた行きたい,富山県は海の幸山の幸どれも美味しいので大好きです,魚津市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,群馬県,男,70代,,3: 600〜1000万円,,3泊,富山県以外には宿泊しない,,3泊,,食事なし（素泊まり）,,食事なし（素泊まり）,,食事なし（素泊まり）,,,新幹線,0,0,1,0,0,0,0,"在来線・私鉄・路面電車, 路線バス",0,1,0,0,5,,６回目,,,"地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光, まちあるき、都市散策各種体験（手作り、果物狩りなど）, クルーズ・観光船を楽しむ",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Instagram, TikTok,, テレビ番組, 景色が素晴らしい、食べ物が美味しい公共交通機関が充実している",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ある,"北海道, 石川県, 静岡県, 山口県, 長崎県",,"3,000円以上 5,000円未満","30,000円以上 40,000円未満","20,000円以上 30,000円未満",,,"5,000円以上 10,000円未満","岩瀬エリア, 高岡大仏, 富山県美術館, 富山市ガラス美術館, 富岩運河環水公園",専門店,専門店,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ, ウマヅラハギ, ゲンゲ, バイガイ","ブリ, 紅ズワイガニ, ホタルイカ, ウマヅラハギ, ゲンゲ, バイガイ",5,5,4,4,5,,,立山連峰の夕焼け、海鮮料理の美味しさには感動あるのみ兎に角素晴らしい,何もない交通機関が充実しているので富山市近郊の町に出かけるのが楽しみ,いつきても魚貝の美味しさ、おでんも素晴らしい,高岡といつも行く環水公園,10,機会があれば行きたい,充分満足して帰郷しています。何も不満がないのが不満ですが贅沢ですね。,富山市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,石川県,男,40代,,5: 2000万円以上,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,"自家用車, 在来線・私鉄・路面電車",0,0,0,0,4,,１０回目以上,,,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 宿泊施設のウェブサイト, 口コミ（家族）, 富山県観光公式のパンフレット, テレビ番組, 旅行会社のパンフレット",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,ある,"福井県, 長野県",,"50,000円以上 100,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満",,,"10,000円以上 20,000円未満","国宝 高岡山瑞龍寺, 称名滝, 立山黒部アルペンルート, 富山県美術館, 富岩運河環水公園",食べていない,食べていない,"ブリ, 甘エビ, ホタルイカ","ブリ, 甘エビ, ホタルイカ",4,4,4,4,4,,,,,,,9,来年もまた行きたい,,小矢部市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,新潟県,女,50代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,食事なし（素泊まり）,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,自家用車です,,４回目,,,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 富山県観光公式のパンフレット",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","3,000円以上 5,000円未満",,,"1,000円未満",雨晴海岸,食べていない,持ち帰り（道の駅・スーパーなど）,ホタルイカ,ホタルイカ,4,5,4,4,4,,,温泉が楽しめた、天候に恵まれた,特にない,氷見牛,雨晴海岸,9,来年もまた行きたい,震災後ジンベイザメに再び会いたいと思っていましたが、死んでしまったのですね。悲しいです。またジンベイザメ来たら必ず行きます。,富山市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,石川県,男,40代,,5: 2000万円以上,,日帰り,,,,,,,,,,,,"自家用車, レンタカー",1,1,0,0,0,0,0,"タクシー, 旅行会社ツアーバス",1,0,0,0,4,,３回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 花見や紅葉などの自然鑑賞, 工場の見学・体験, 買い物（アウトレットなど）, クルーズ・観光船を楽しむ, サステナブルなこと、レスポンシブルツーリズムをする, 自己成長のために、新しいこと・初めてのことを体験する, スキルアップや視野を広げるための研修・セミナーに参加する",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, YOUTUBE, 富山県観光公式サイト「とやま観光ナビ」, メルマガ（県・市町村）, まとめサイト, SNS広告, 口コミ（友人・恋人）, 富山県観光公式のパンフレット, 雑誌の特集記事",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,ない,,,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"10,000円以上 20,000円未満","あさひ舟川「春の四重奏」, 宇奈月温泉, 黒部峡谷鉄道, 黒部ダム, 庄川峡遊覧船, 称名滝, 高岡大仏, 立山黒部アルペンルート, 富山市ガラス美術館, 富山城, 富岩運河環水公園",専門店,専門店,"フクラギ（イナダ、ハマチ）, シロエビ, 甘エビ, ウマヅラハギ, 牡蠣","フクラギ（イナダ、ハマチ）, シロエビ, ホタルイカ, バイガイ",4,3,3,3,4,,,,,,,10,機会があれば行きたい,,高岡市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,石川県,男,60代,,2: 300〜599万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,１０回目以上,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"まとめサイト, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,使わない,使わない,使わない,,,使わない,新湊きっときと市場,食べていない,食べていない,食べていない,食べていない,3,3,3,3,3,,,,,,,3,どちらともいえない,,南砺市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,滋賀県,女,60代,,6: 無回答,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,３回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 宿泊施設のウェブサイト, 旅行ガイドブック",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,ある,香川県,,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",,,"5,000円以上 10,000円未満","雨晴海岸, 国宝 高岡山瑞龍寺, 高岡大仏",回転寿司店（地元）,食べていない,"ブリ, 甘エビ, ホタルイカ","ブリ, ホタルイカ",4,4,3,4,4,,,,,寿司(寿司くいねえ),雨晴海岸,7,機会があれば行きたい,,氷見市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,福島県,男,60代,,3: 600〜1000万円,,1泊,石川県,,1泊,,朝食のみ,,,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,4,,３回目,,,"地元の美味しいものを食べる, 工場の見学・体験, 出張など仕事関係",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"50,000円以上 100,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,"3,000円以上 5,000円未満","高岡大仏, 富山市ガラス美術館, 富山城",回転寿司店（チェーン店）,食べていない,"ブリ, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ, ゲンゲ, バイガイ","シロエビ, ホタルイカ, ゲンゲ",4,4,4,4,4,,,食事が美味しい,なし,白エビ,ガラスかん,8,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,長野県,女,20代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,"自家用車, 新幹線",1,0,1,0,0,0,0,"自家用車, 在来線・私鉄・路面電車",0,0,0,0,5,,３回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 富山県観光公式サイト「とやま観光ナビ」, 宿泊予約Webサイト, 口コミ（同僚・同級生）",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,ある,"新潟県, 兵庫県",,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満",雨晴海岸,回転寿司店（地元）,食べていない,"ブリ, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ","紅ズワイガニ, ホタルイカ",5,5,4,5,5,,,さかなが美味しく、立山連峰が素敵でした,,日本酒とおさしみ,立山連峰,10,来年もまた行きたい,,氷見市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,富山県,男,50代,,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,"自家用車, 県外から訪れていない（富山県在住）",1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,３回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 宿泊予約Webサイト, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,"20,000円以上 30,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満","五箇山, 庄川峡遊覧船",専門店,食べていない,"フクラギ（イナダ、ハマチ）, 紅ズワイガニ, 甘エビ, ホタルイカ, ウマヅラハギ, バイガイ","紅ズワイガニ, ウマヅラハギ, バイガイ",4,4,4,4,4,,,良い体験と美しい景色が良かった,小さな子供の遊び場が無かった,岩魚料理,岩瀬家住宅のこきりこ,9,来年もまた行きたい,適度な時間（30〜小一時間）を要する体験,南砺市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,長野県,女,60代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, ドライブ・ツーリング",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"宿泊施設のウェブサイト, 口コミ（家族）, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,"3,000円以上 5,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満","雨晴海岸, 高岡大仏, ほたるいかミュージアム",持ち帰り（道の駅・スーパーなど）,食べていない,"ブリ, 紅ズワイガニ, 甘エビ","紅ズワイガニ, ホタルイカ",5,4,3,4,5,,,旅館でお風呂にゆっくり入り、お料理もお酒もとても美味しく気持ちよく過ごせたから。,特にありません,お造り(特にマグロの昆布しめ),富山湾越しに立山連山の日の入りを旅館のお風呂から眺めた瞬間,9,機会があれば行きたい,美味しい海産物のショッピングが楽しみです,氷見市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,富山県,女,50代,,4: 1000〜2000万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,4,,１０回目以上,,,"温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光, クルーズ・観光船を楽しむ, 友人・親戚を訪ねる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,使わない,"10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"5,000円以上 10,000円未満","五箇山, 庄川峡遊覧船",回転寿司店（地元）,食べていない,"ブリ, フクラギ（イナダ、ハマチ）, シロエビ, 甘エビ, ウマヅラハギ","シロエビ, 甘エビ, ウマヅラハギ",5,4,4,4,4,,,宿の料理も美味しく、屋内の岩風呂、露天風呂も気持ちが良かった,,しんじょう,岩瀬家,7,来年もまた行きたい,伝統文化の体験、1〜2時間くらいかけてもいいので、大人が満足できる本格的なものがあればいいと思います,南砺市,,,,,,,,,,,,,,
富山,2026/03/11 00:00:00,東京都,女,20代,,1: 300万円未満,,2泊,石川県,,1泊,,食事なし（素泊まり）,,,,,,,"レンタカー, 旅行会社ツアーバス",0,1,0,0,0,1,0,レンタカー,0,0,0,0,3,,１回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, Instagram, YOUTUBE, 富山県観光公式サイト「とやま観光ナビ」, 富山県観光公式のパンフレット",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,"1,000円以上 3,000円未満",雨晴海岸,食べていない,食べていない,"ブリ, ホタルイカ",ブリ,5,5,5,5,5,,,海の幸が美味しすぎました。,,ぶり,越前大仏,9,来年もまた行きたい,,氷見市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,東京都,女,30代,,2: 300〜599万円,,2泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１回目,,,"宿でのんびり過ごす, 地元の美味しいものを食べる",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 宿泊予約Webサイト, 口コミ(知人)",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満","雨晴海岸, 黒部峡谷鉄道, 黒部ダム, 富山市ガラス美術館",食べていない,食べていない,"ブリ, 甘エビ","ブリ, 甘エビ",5,5,5,5,5,,,『富山で海鮮食べたら、東京で食べられない。それくらい美味しいよ！』と知人から聞いていて、少し疑っていたのですが、寒ぶりと甘エビのあまりの美味しさに驚愕しました。本当に、私の人生の中で一番美味しかったです！また食べたい…あいにくお天気はずっと雨だったのですが、雨晴海岸に訪れた時はドンピシャで晴れて、素敵な風景の動画も撮影でき、大変満足でした♡,特にありません。大満足の旅行でした！,寒ぶり！！,雨晴海岸,10,機会があれば行きたい,今回、富山の食べ物や観光地などをほとんどInstagramで調べたのですが、決まったお店しか情報がなく、もう少しいろいろなお店や観光スポットがあればより魅力的かなぁと感じました。,氷見市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,滋賀県,男,40代,,3: 600〜1000万円,,1泊,石川県,,1泊,,朝食のみ,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 口コミ（友人・恋人）",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,使わない,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",,,"10,000円以上 20,000円未満","海王丸パーク, 新湊大橋",回転寿司店（地元）,食べていない,"ブリ, ホタルイカ, バイガイ",ホタルイカ,4,3,3,3,3,,,,,,,2,あまり行きたいと思わない,,富山市,,,,,,,,,,,,,,
